keyType;keyHASH;anchorURL;anchorHASH;contentHASH;httpCode;hashMatches;validJSON;validJSONLD;extraInfo
keyHash;e98c1fc775307e6cc34f1b3d89d55532134d8c5addebdc77726e1788;https://raw.githubusercontent.com/haskellcoding29/Drep/main/joyhope.json;3ed188ad8d3c893702adde7b09ef040bc3159cc8e909ec6a9e86a01949d0fc8b;3ed188ad8d3c893702adde7b09ef040bc3159cc8e909ec6a9e86a01949d0fc8b;200;YES;YES;YES;no authors in the authors-array
keyHash;e9a5844117287113c11544e4862a180b45ca2649b6d1a0f6882e697f;https://raw.githubusercontent.com/asnakep/repo/refs/heads/master/docs/Manuel%20%5BSNAKE%5D.jsonld;9b8a2abda5780d1816ac2c8d8ca44c90598ba2febf9a5074da2a8fd49cc6c33f;aa8b18893e850b80ffe6db321aadf721f85a503b91aa9821958fe9fd89faeffd;200;NO;YES;;
keyHash;e9fa78fe2b0b5765a0baf68be00d949e42ca62e75c0e210862a4cdce;-;-;;;;;;
keyHash;ea4769bd1e9f4ad7f6f888a459b27fb1c426bb411e5e575d2f096cc1;-;-;;;;;;
keyHash;ea5c150980ee98f05f7f48e78dc4b5c1086f1aed897777df23397fad;https://raw.githubusercontent.com/yHSJ/drep-id/main/JSHy.jsonld;bde01c231bdf23a16640b9d0ae4245033cdf5d02fa1a4c2347b33955312651b0;bde01c231bdf23a16640b9d0ae4245033cdf5d02fa1a4c2347b33955312651b0;200;YES;YES;YES;no authors in the authors-array
keyHash;ea6231208f6d775599effb238a67124d9f3c1e4aa021432ad0162535;-;-;;;;;;
keyHash;ea7844802906a31206f8f7a49f3428afddf4191034f9a619b957224f;-;-;;;;;;
keyHash;eb3b7f8d7da1b215570d032bbd0ba57f1d93bee23c9bb7c6807338cc;-;-;;;;;;
keyHash;eb3cfe80cf6b1dbf5d62c036b3dcc1fb389cfa4de4bd85fcd4f38c93;-;-;;;;;;
keyHash;eb751cf8b379056f5df1fd14572dc2bfdd8ec9a697c6aa3cf839f6c9;-;-;;;;;;
keyHash;ebf225e977c623db52a658d88cce7c001d7816bc750e14fd2f811043;https://raw.githubusercontent.com/cardanians/cardanians.io/refs/heads/master/gov/drep.jsonld;c7382769b87d8e434b97212fd53aaf80be729df3ab61db213eafc3f985171a2b;423026f82b8309e34b02db892149cab2b985bf7b3c45521efa28a951573b4653;200;NO;YES;;
keyHash;ec20ef7cb489a04f466d21606de40e254971c5199ad1d37bf891262f;https://ipfs.io/ipfs/QmQD4YNdCEeXuV69CEEwcawenwvAvnqA6H3cvnGitekqde;09630fe66a79fba04caa1b73af3c3bb700be568c8c94e5fd336701dc6f2a8659;09630fe66a79fba04caa1b73af3c3bb700be568c8c94e5fd336701dc6f2a8659;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;ec255fbed966c80ca09912472b11f26c9b6ce5f01f0c6e2b12a61fc6;https://raw.githubusercontent.com/granada-pool/LaPetite/main/LaPetiteADA.jsonld;4bbec6e161d2b6be1c4e91fcf651461c0a5fe18667ea5dfe38aafab5dff6e799;4bbec6e161d2b6be1c4e91fcf651461c0a5fe18667ea5dfe38aafab5dff6e799;200;YES;YES;YES;no authors in the authors-array
keyHash;ec547651033d75540717912858b36d86977b572281a2cdad9d0826b7;https://ipfs.io/ipfs/Qmb5DWZWyg8ENpFx2YbGU4BcKJQXDAsKeGAZorwZW9senT;23b5899c2c95040ba06aa4341dca732962cebc0a30afe62d1f7ac313767cb3f5;23b5899c2c95040ba06aa4341dca732962cebc0a30afe62d1f7ac313767cb3f5;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;ec72b3fadec760c1cb4fe4f920a12b821126c2a2ebe3b86641e3345b;https://raw.githubusercontent.com/MAYZGitHub/Public/refs/heads/main/MAYZ.jsonld;5b9805982a07ad8695e4d3a04eccbd9a66a318a749b2969eca09a6e36c2a8811;5b9805982a07ad8695e4d3a04eccbd9a66a318a749b2969eca09a6e36c2a8811;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;ecb7b18607ddb742937d78d50230b3c9c2fefaa74760aa1ce81a8da0;-;-;;;;;;
keyHash;edcb1d4270ab8151a820b217ca56ac18759e631b19613d603ffa5955;-;-;;;;;;
keyHash;ee147b12e224c7f014ce3f8e731f9c599a9b87ec951fbaf62b7727ba;https://raw.githubusercontent.com/CleanEyes/DRep_/refs/heads/main/Clean_Eyes.jsonld;f393e3b7dbd43ac93b0dce3d3ff7d7559286933465087b4fb065ff8c82f2c7cc;f393e3b7dbd43ac93b0dce3d3ff7d7559286933465087b4fb065ff8c82f2c7cc;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;eea3500e6483b5f6a5a21167f95ba219618b43c4a5d3cbcab7de4207;-;-;;;;;;
